imgPr_cal_t,reduce_right_lines_cal_t,reduce_left_lines_cal_t,left_right_cal_t,cl_cal_t,display_t,Lane_cl_t
0.0040133,0,smaller than MIN_SIZE_REDUCE,0.00096941,0,no-display-screen,0.007978439
,,,,,,
0.002990961,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003989935
,,,,,,
0.002984524,smaller than MIN_SIZE_REDUCE,0,0.000997066,0,0.045912743,0.055847645
,,,,,,
0.00398922,0,smaller than MIN_SIZE_REDUCE,0.000995874,0,no-display-screen,0.013961077
,,,,,,
0.002987623,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997543,0,no-display-screen,0.00498414
,,,,,,
0.00398922,smaller than MIN_SIZE_REDUCE,0,0.000996828,0,0.051860332,0.06781888
,,,,,,
0.006974459,0.001003981,0,0.002001524,0.000999212,no-display-screen,0.074807167
,,,,,,
0.00299263,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.006972313
,,,,,,
0.004986048,0,0,0.00099802,0,0.077791929,0.100731134
,,,,,,
0.003988981,0.000997543,0,0.000997543,0,no-display-screen,0.071807384
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.013962746
,,,,,,
0.002991438,0,0,0.00099659,0,0.034907341,0.056849003
,,,,,,
0.004984856,0,0.000997543,0.000997543,0,no-display-screen,0.065823317
,,,,,,
0.00299263,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003989935
,,,,,,
0.00697732,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,0.038896084,0.05385685
,,,,,,
0.005938768,0,0,0.000998974,0,no-display-screen,0.013962507
,,,,,,
0.002990246,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004024029
,,,,,,
0.005984068,0,0,0,0.000995636,0.051861048,0.063827753
,,,,,,
0.003989458,0,0,0.000997543,0,no-display-screen,0.121645689
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.011971235
,,,,,,
0.002991676,0.000997543,0,0.000997543,0,0.037865639,0.059832573
,,,,,,
0.005966902,0,0,0.001034021,0,no-display-screen,0.013002872
,,,,,,
0.00299263,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.001036882,0,no-display-screen,0.004029512
,,,,,,
0.002984762,0,0,0,0.000997305,0.051082134,0.061042786
,,,,,,
0.003973961,0,0,0.000996828,0.000997305,no-display-screen,0.074980974
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.011969566
,,,,,,
0.003386974,0,0,0.000997066,0,0.037260056,0.059600592
,,,,,,
0.006986618,0,0,0.000991344,0,no-display-screen,0.051151276
,,,,,,
0.002991915,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003988504
,,,,,,
0.002990484,smaller than MIN_SIZE_REDUCE,0,0.000997066,0,0.047872543,0.058841467
,,,,,,
0.002993584,0,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.069819212
,,,,,,
0.003025055,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.012998581
,,,,,,
0.002992392,0,0,0.002044439,0,0.037780762,0.048802376
,,,,,,
0.003029585,smaller than MIN_SIZE_REDUCE,0,0.000998497,0,no-display-screen,0.00901556
,,,,,,
0.003989458,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004986525
,,,,,,
0.003031015,0.000992537,0,0.000992537,0,0.034019232,0.04705286
,,,,,,
0.002992868,0,0,0.000997066,0,no-display-screen,0.014960289
,,,,,,
0.002980947,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002980947
,,,,,,
0.003989697,0,smaller than MIN_SIZE_REDUCE,0.000996113,0,0.052263021,0.063197374
,,,,,,
0.004974604,0,0,0.001995087,0,no-display-screen,0.077811241
,,,,,,
0.003955603,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000994921,0,no-display-screen,0.009964705
,,,,,,
0.004015923,0,0,0,0,0.038000584,0.06004262
,,,,,,
0.002991676,0,0,0.000997305,0,no-display-screen,0.0089252
,,,,,,
0.002992153,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002992153
,,,,,,
0.002992153,0,0,0,0,0.061100483,0.074066162
,,,,,,
0.003988504,0,0,0.000997543,0,no-display-screen,0.070811272
,,,,,,
0.003991127,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013964891
,,,,,,
0.003986835,0.000997782,0,0.001995325,0,0.05086422,0.073328257
,,,,,,
0.003988981,0,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.030916929
,,,,,,
0.003978491,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.009972572
,,,,,,
0.001995325,0,0,0.000997066,0,0.031914711,0.049866915
,,,,,,
0.005984068,0,0,0.000997066,0,no-display-screen,0.073803425
,,,,,,
0.002990007,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003989935
,,,,,,
0.002991676,0,0,0.002002001,0,0.045870543,0.057845354
,,,,,,
0.008977652,0,0,0.001991987,0,no-display-screen,0.023499966
,,,,,,
0.003988028,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.005984068
,,,,,,
0.005984545,0,0,0.000997305,0,0.072805405,0.092753649
,,,,,,
0.00398922,0,0.000996351,0.001994848,0,no-display-screen,0.072803736
,,,,,,
0.002990961,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.012965679
,,,,,,
0.00398922,0,0,0.000997305,0,0.051860809,0.074799776
,,,,,,
0.004985571,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.016480923
,,,,,,
0.003990173,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003990173
,,,,,,
0.002992153,0.000997543,0,0.000997543,0,0.035904646,0.047872782
,,,,,,
0.003987789,0,0,0,0,no-display-screen,0.007977962
,,,,,,
0.00399065,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00399065
,,,,,,
0.001987696,smaller than MIN_SIZE_REDUCE,0.001003027,0.001003027,0,0.040850401,0.051818371
,,,,,,
0.004024267,0,0.000998497,0.001955986,0,no-display-screen,0.076794147
,,,,,,
0.003988266,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.011966705
,,,,,,
0.002995729,0.000994444,smaller than MIN_SIZE_REDUCE,0.001995325,0,0.060868979,0.084775925
,,,,,,
0.003983498,0.000996351,0,0.000996351,0,no-display-screen,0.071808338
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991915
,,,,,,
0.00199461,0,0,0.000997305,0,0.036905289,0.046874523
,,,,,,
0.002991676,0,0,0.000997305,0,no-display-screen,0.006981611
,,,,,,
0.002031326,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000960827,0,no-display-screen,0.002992153
,,,,,,
0.006975174,0,0,0,0,0.047872066,0.06083703
,,,,,,
0.003986597,0.000997305,0,0.000997305,0,no-display-screen,0.007017374
,,,,,,
0.002021551,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002983809
,,,,,,
0.003979921,0,smaller than MIN_SIZE_REDUCE,0,0,0.033909082,0.043850899
,,,,,,
0.00299263,0,0,0.000997066,0,no-display-screen,0.008975506
,,,,,,
0.003984213,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003984213
,,,,,,
0.002991199,smaller than MIN_SIZE_REDUCE,0,0.000996828,0,0.040893555,0.050864935
,,,,,,
0.002994537,0.000998974,0,0.001994133,0.00100565,no-display-screen,0.014968395
,,,,,,
0.002990246,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.004971266
,,,,,,
0.002993107,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,0.05185914,0.063828707
,,,,,,
0.003021002,0,0,0.000962257,0,no-display-screen,0.072805643
,,,,,,
0.004016638,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.015992641
,,,,,,
0.002991676,0,smaller than MIN_SIZE_REDUCE,0.000997543,0,0.03291297,0.049829721
,,,,,,
0.003989697,smaller than MIN_SIZE_REDUCE,0,0.000997305,0,no-display-screen,0.007978678
,,,,,,
0.002990246,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002990246
,,,,,,
0.005023956,0.000994921,smaller than MIN_SIZE_REDUCE,0.001991987,0,0.082742929,0.09574461
,,,,,,
0.002029181,0.000998735,0,0.001960754,0,no-display-screen,0.07180953
,,,,,,
0.001959562,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.012964964
,,,,,,
0.003989458,0,smaller than MIN_SIZE_REDUCE,0,0,0.033945799,0.054852247
,,,,,,
0.005997658,0,smaller than MIN_SIZE_REDUCE,0.001981735,0,no-display-screen,0.02892375
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000998735,0,no-display-screen,0.00399065
,,,,,,
0.003987074,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.036911249,0.046872616
,,,,,,
0.005985498,0,smaller than MIN_SIZE_REDUCE,0.000994682,0,no-display-screen,0.011880636
,,,,,,
0.005982399,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.005982399
,,,,,,
0.002989769,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,0.05385685,0.064827919
,,,,,,
0.004025936,0,smaller than MIN_SIZE_REDUCE,0.000957251,0,no-display-screen,0.075797558
,,,,,,
0.002962589,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.011975527
,,,,,,
0.003982782,0,smaller than MIN_SIZE_REDUCE,0.000993252,0,0.043882847,0.065824509
,,,,,,
0.003988743,0,0,0.000997543,0,no-display-screen,0.011968136
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.00099659,0,no-display-screen,0.003989458
,,,,,,
0.00299263,0,smaller than MIN_SIZE_REDUCE,0,0,0.06814456,0.076117754
,,,,,,
0.00398612,0,0,0.000995636,0,no-display-screen,0.073800087
,,,,,,
0.002989769,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.012963533
,,,,,,
0.003989697,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.036411285,0.058352232
,,,,,,
0.005975246,0,0,0.002992868,0,no-display-screen,0.087765217
,,,,,,
0.005972624,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.007978201
,,,,,,
0.004987001,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,0.066821337,0.083775997
,,,,,,
0.00299263,0,0,0.00099659,0,no-display-screen,0.083776236
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996828,0,no-display-screen,0.013962507
,,,,,,
0.002990961,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,0.044883013,0.066821575
,,,,,,
0.002950191,0,smaller than MIN_SIZE_REDUCE,0.000996828,0,no-display-screen,0.041879654
,,,,,,
0.002990961,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002990961
,,,,,,
0.00404501,0.000978231,smaller than MIN_SIZE_REDUCE,0.000978231,0,0.031944275,0.041956902
,,,,,,
0.001985788,0.000997305,0,0.000997305,0,no-display-screen,0.00694561
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991915
,,,,,,
0.002998352,0,smaller than MIN_SIZE_REDUCE,0.000998259,0.001002312,0.045865774,0.05984664
,,,,,,
0.003988028,0,0,0.000998497,0,no-display-screen,0.007978916
,,,,,,
0.00195837,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002956152
,,,,,,
0.003986835,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.03291297,0.043883324
,,,,,,
0.003026724,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00701642
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.003953695
,,,,,,
0.004988194,0,smaller than MIN_SIZE_REDUCE,0.000959158,0,0.054853439,0.066888094
,,,,,,
0.001993895,0,0,0.000996828,0,no-display-screen,0.071805477
,,,,,,
0.001995087,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013963461
,,,,,,
0.004001379,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.055877924,0.079787493
,,,,,,
0.003988981,0,smaller than MIN_SIZE_REDUCE,0.000996828,0,no-display-screen,0.025930405
,,,,,,
0.002993584,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002993584
,,,,,,
0.002985001,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.032900095,0.042873144
,,,,,,
0.004019022,smaller than MIN_SIZE_REDUCE,0,0.000993967,0,no-display-screen,0.008005142
,,,,,,
0.004955769,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004955769
,,,,,,
0.002025366,0,smaller than MIN_SIZE_REDUCE,0,0,0.046910524,0.056847095
,,,,,,
0.003995895,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000992537,0,no-display-screen,0.012967348
,,,,,,
0.002977133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002977133
,,,,,,
0.001995325,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.034905434,0.044875383
,,,,,,
0.00299263,0.000997066,0,0.000997066,0,no-display-screen,0.011967182
,,,,,,
0.001993895,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00299263
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.001000643,0,0.046870708,0.057851076
,,,,,,
0.002991676,0,0,0.000997066,0,no-display-screen,0.008975267
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.00299263
,,,,,,
0.002995253,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000998497,0.034903049,0.045877457
,,,,,,
0.00299263,0,0,0,0,no-display-screen,0.00698185
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000997066,no-display-screen,0.002991676
,,,,,,
0.004987717,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.032912016,0.043883085
,,,,,,
0.001994133,0,0,0.00099802,0,no-display-screen,0.00698185
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003988743
,,,,,,
0.003014565,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.046865463,0.056848049
,,,,,,
0.002989292,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.013962746
,,,,,,
0.001994848,smaller than MIN_SIZE_REDUCE,0,0.00099802,0,no-display-screen,0.002992868
,,,,,,
0.002938032,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.034941435,0.043832064
,,,,,,
0.00199461,0,0,0,0,no-display-screen,0.006982088
,,,,,,
0.002958775,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002958775
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.053856611,0.061833382
,,,,,,
0.002958536,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.064828396
,,,,,,
0.003040552,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000948429,no-display-screen,0.015956163
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.038894176,0.060842514
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996351,0,no-display-screen,0.003988028
,,,,,,
0.004001617,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004999161
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996113,0,0.033910751,0.042884588
,,,,,,
0.002991676,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.006980896
,,,,,,
0.004985571,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004985571
,,,,,,
0.001996994,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000995159,0,0.046875238,0.054853678
,,,,,,
0.00295639,0,0,0,0,no-display-screen,0.008975744
,,,,,,
0.002985954,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.004986286
,,,,,,
0.002028704,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000961781,0,0.032911539,0.04188776
,,,,,,
0.003987312,smaller than MIN_SIZE_REDUCE,0,0.000998497,0,no-display-screen,0.011970043
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.003988981
,,,,,,
0.001995325,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.054850578,0.062830448
,,,,,,
0.002989292,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0.000998497,no-display-screen,0.066820621
,,,,,,
0.00299263,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.01296401
,,,,,,
0.002990484,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.034908533,0.057843924
,,,,,,
0.003976822,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.038893223
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.004986763
,,,,,,
0.002991199,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.065824509,0.080785036
,,,,,,
0.003989697,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.070810318
,,,,,,
0.002993107,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.013963938
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997543,0,0.058842421,0.078787804
,,,,,,
0.002991438,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.053855658
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991676
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.033909321,0.045877457
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.006980896
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991915
,,,,,,
0.001994133,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.048869371,0.057845354
,,,,,,
0.002984762,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.009972811
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002989531
,,,,,,
0.002991438,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.035905123,0.045876503
,,,,,,
0.002991915,0.00099802,smaller than MIN_SIZE_REDUCE,0.00099802,0,no-display-screen,0.008976936
,,,,,,
0.002991676,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003988266
,,,,,,
0.001995087,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.031914949,0.040890932
,,,,,,
0.00199461,0,smaller than MIN_SIZE_REDUCE,0,0.000997543,no-display-screen,0.016953945
,,,,,,
0.002993822,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002993822
,,,,,,
0.002985477,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.046876907,0.059833527
,,,,,,
0.001995564,0,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.126744032
,,,,,,
0.00199461,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003988981
,,,,,,
0.001680613,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996351,0,0.035960913,0.047615051
,,,,,,
0.001959085,0,smaller than MIN_SIZE_REDUCE,0.000997782,0,no-display-screen,0.00698185
,,,,,,
0.001960039,smaller than MIN_SIZE_REDUCE,0,0,0,no-display-screen,0.002991915
,,,,,,
0.001993179,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000997543,0,0.047161102,0.056101084
,,,,,,
0.001979351,0,smaller than MIN_SIZE_REDUCE,0.00099659,0,no-display-screen,0.0149858
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003992081
,,,,,,
0.002945423,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.037898064,0.04583025
,,,,,,
0.00498867,0,smaller than MIN_SIZE_REDUCE,0,0.000995874,no-display-screen,0.010971785
,,,,,,
0.003989935,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003989935
,,,,,,
0.002992153,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.034904718,0.044879198
,,,,,,
0.001993418,0,smaller than MIN_SIZE_REDUCE,0.000997543,0,no-display-screen,0.007978678
,,,,,,
0.003028631,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003028631
,,,,,,
0.001993656,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000996828,0,0.045877218,0.054816484
,,,,,,
0.00199461,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.006981611
,,,,,,
0.004024029,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.006024122
,,,,,,
0.001994371,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.034907579,0.043842793
,,,,,,
0.00598526,0,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.010971546
,,,,,,
0.001995087,smaller than MIN_SIZE_REDUCE,0,0.000996828,0,no-display-screen,0.002991915
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.050863743,0.061834812
,,,,,,
0.001959085,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.064822674
,,,,,,
0.002028942,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.014994621
,,,,,,
0.00195837,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0.000998259,0,0.032946587,0.05385685
,,,,,,
0.002985716,0,smaller than MIN_SIZE_REDUCE,0.000997066,0,no-display-screen,0.010970116
,,,,,,
0.002989054,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.003988981
,,,,,,
0.002996922,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,0.048865318,0.058842897
,,,,,,
0.001995564,0.000997305,smaller than MIN_SIZE_REDUCE,0.000997305,0,no-display-screen,0.006982565
,,,,,,
0.002991915,smaller than MIN_SIZE_REDUCE,smaller than MIN_SIZE_REDUCE,0,0,no-display-screen,0.002991915
,,,,,,
